student_id,grade,session_start,duration_min,is_night,correct,total,reward_received,leaderboard_view,intrinsic_choice,peer_interaction,sleep_late,overran,variable_reward,reward_craving,trigger_open,belonging
STU0066,高一,2026-03-21T16:00,31.1,0,3,9,0,0,1,0,0,0,0,0,0,0.42
STU0066,高一,2026-03-14T10:00,5,0,13,18,1,0,1,0,0,0,1,0,0,0.46
STU0066,高一,2026-03-24T16:00,13.3,0,15,18,0,0,1,1,0,0,0,0,0,0.62
STU0066,高一,2026-03-09T12:00,21.1,0,5,6,0,1,0,1,1,1,1,1,0,0.63
STU0066,高一,2026-03-16T22:00,14.5,0,11,12,1,0,1,0,0,0,0,0,0,0.53
STU0067,高一,2026-03-15T19:00,13.6,0,4,7,0,0,1,1,1,0,1,0,0,0.61
STU0067,高一,2026-03-17T12:00,22.8,0,7,14,1,0,1,1,0,0,0,0,0,0.13
STU0067,高一,2026-03-14T14:00,31.9,0,11,16,1,0,1,0,0,0,0,0,0,0.35
STU0067,高一,2026-03-26T15:00,6.5,0,4,8,0,0,0,0,0,0,0,0,0,0.45
STU0067,高一,2026-03-26T16:00,20.3,0,8,16,1,0,1,0,0,0,0,0,0,0.33
STU0067,高一,2026-03-06T17:00,36.7,0,10,14,1,0,0,1,0,0,0,0,0,0.37
STU0067,高一,2026-03-04T16:00,5,0,13,20,0,0,0,1,1,1,1,1,0,0.13
STU0067,高一,2026-03-07T10:00,12.9,0,7,13,0,1,0,1,1,0,1,0,0,0.57
STU0067,高一,2026-03-03T09:00,28.8,0,4,9,1,0,1,1,0,0,0,0,0,0.75
STU0067,高一,2026-03-07T13:00,18.6,0,8,10,1,1,1,0,0,0,1,0,0,0.68
STU0068,五年级,2026-03-25T19:00,19.6,0,13,15,0,0,1,1,0,0,0,0,1,0.26
STU0068,五年级,2026-03-17T19:00,27.4,1,13,19,1,0,1,1,0,0,1,0,0,0.53
STU0068,五年级,2026-03-15T08:00,19.2,0,3,5,0,0,1,0,1,0,0,1,1,0.51
STU0068,五年级,2026-03-09T12:00,13.8,0,16,19,1,1,0,1,0,0,0,1,1,0.53
STU0068,五年级,2026-03-04T16:00,19.2,0,18,19,0,0,1,0,0,0,0,0,1,0.32
STU0068,五年级,2026-03-28T09:00,35.6,0,4,5,1,0,0,0,0,0,1,0,0,0.23
STU0069,高一,2026-03-05T08:00,10.6,0,2,7,1,0,0,1,0,0,1,1,0,0.45
STU0069,高一,2026-03-19T22:00,17.0,0,5,6,1,0,0,1,0,0,0,0,1,0.45
STU0069,高一,2026-03-10T23:00,12.0,0,6,9,0,0,1,0,0,0,0,1,0,0.34
STU0069,高一,2026-03-13T08:00,19.2,0,11,18,0,1,0,0,0,0,1,0,0,0.4
STU0069,高一,2026-03-03T23:00,14.5,1,5,14,0,0,0,1,1,0,0,0,0,0.6
STU0069,高一,2026-03-09T11:00,24.1,0,8,17,1,0,1,0,0,1,0,0,1,0.64
STU0069,高一,2026-03-12T16:00,19.3,0,2,5,1,0,1,0,1,0,0,0,1,0.43
STU0069,高一,2026-03-07T13:00,28.7,0,13,18,0,1,0,0,1,0,1,0,0,0.49
STU0070,五年级,2026-03-24T17:00,18.0,0,11,15,0,0,1,1,1,1,1,0,0,0.48
STU0070,五年级,2026-03-03T22:00,21.9,0,9,17,0,1,1,0,0,0,1,0,0,0.59
STU0070,五年级,2026-03-18T10:00,16.5,0,14,19,0,0,0,1,0,1,1,0,1,0.17
STU0070,五年级,2026-03-28T13:00,28.5,0,7,11,0,0,0,0,0,0,1,1,1,0.36
STU0070,五年级,2026-03-23T10:00,26.1,0,18,19,0,0,1,0,1,0,0,0,0,0.39
STU0070,五年级,2026-03-25T12:00,22.4,0,12,16,1,0,0,1,1,0,0,0,0,0.58
STU0070,五年级,2026-03-13T23:00,5,0,13,18,1,0,0,0,1,0,0,0,0,0.5
STU0070,五年级,2026-03-19T12:00,30.0,1,12,17,0,1,1,0,0,0,0,0,1,0.55
STU0070,五年级,2026-03-01T14:00,25.8,1,9,18,1,1,1,1,0,0,1,0,0,0.67
STU0070,五年级,2026-03-13T14:00,23.2,1,18,19,0,1,1,1,1,0,1,0,1,0.59
STU0071,高一,2026-03-03T19:00,9.6,0,3,7,0,0,1,0,1,0,0,0,0,0.6
STU0071,高一,2026-03-16T08:00,24.5,0,9,14,0,1,0,0,1,1,0,1,1,0.69
STU0071,高一,2026-03-24T16:00,16.9,0,5,9,1,0,1,1,0,0,0,0,0,0.12
STU0071,高一,2026-03-27T16:00,16.5,1,12,18,1,0,0,1,0,0,0,0,1,0.39
STU0071,高一,2026-03-02T21:00,18.3,0,9,14,1,0,0,1,0,0,1,1,0,0.11
STU0071,高一,2026-03-24T10:00,9.0,0,12,14,0,0,1,1,0,0,0,0,0,0.41
STU0071,高一,2026-03-28T09:00,18.7,0,11,13,1,0,1,0,1,1,0,1,0,0.37
STU0071,高一,2026-03-24T22:00,5,0,10,17,0,0,1,1,0,0,0,1,0,0.79
STU0071,高一,2026-03-03T17:00,26.6,0,2,5,0,0,0,0,1,0,0,0,0,0.51
STU0071,高一,2026-03-08T10:00,25.9,0,6,9,1,1,1,1,1,0,0,0,1,0.54
STU0072,高一,2026-03-14T23:00,26.8,0,10,15,1,0,0,0,0,0,0,0,0,0.62
STU0072,高一,2026-03-12T20:00,13.6,0,11,20,1,0,0,1,1,0,1,0,0,0.31
STU0072,高一,2026-03-24T20:00,27.0,0,11,14,0,0,0,0,0,0,0,0,0,0.59
STU0072,高一,2026-03-12T12:00,23.4,0,9,9,0,1,0,1,0,0,1,0,0,0.55
STU0072,高一,2026-03-16T17:00,19.1,0,12,16,0,1,1,1,1,0,0,0,0,0.34
STU0072,高一,2026-03-15T23:00,23.0,0,5,10,0,0,1,0,0,0,0,0,0,0.53
STU0072,高一,2026-03-01T23:00,26.9,0,7,8,0,0,0,0,0,0,0,0,0,0.57
STU0072,高一,2026-03-22T21:00,19.8,0,3,6,1,0,0,1,0,0,0,0,1,0.76
STU0072,高一,2026-03-11T08:00,32.6,0,9,12,1,1,0,0,1,0,1,0,1,0.53
STU0072,高一,2026-03-08T14:00,20.0,0,5,9,1,1,1,0,1,0,1,0,1,0.54
STU0073,五年级,2026-03-18T16:00,23.4,1,4,8,0,0,0,0,0,1,1,0,1,0.51
STU0073,五年级,2026-03-01T11:00,17.3,0,5,7,1,0,1,1,0,0,0,1,0,0.43
STU0073,五年级,2026-03-13T21:00,24.0,0,11,19,0,0,1,1,0,0,0,0,1,0.8
STU0073,五年级,2026-03-15T20:00,12.9,0,8,10,0,0,1,0,0,0,0,0,0,0.46
STU0073,五年级,2026-03-24T19:00,35.5,0,5,9,0,1,0,1,0,0,1,0,0,0.32
STU0073,五年级,2026-03-03T18:00,17.9,0,12,17,0,0,0,1,0,0,1,1,0,0.1
STU0073,五年级,2026-03-14T19:00,33.4,0,12,16,0,0,1,0,1,0,1,1,1,0.61
STU0073,五年级,2026-03-02T17:00,23.5,0,13,15,0,1,1,1,0,0,1,0,0,0.71
STU0073,五年级,2026-03-21T08:00,5,0,10,12,0,0,0,0,0,0,1,1,1,0.62
STU0074,初二,2026-03-27T10:00,11.9,0,7,18,0,0,0,0,0,0,0,0,0,0.39
STU0074,初二,2026-03-13T18:00,24.8,1,17,20,0,0,0,0,0,0,0,0,0,0.57
STU0074,初二,2026-03-08T16:00,31.4,0,6,14,1,0,0,0,0,1,1,0,0,0.63
STU0074,初二,2026-03-19T18:00,22.5,0,13,20,1,0,1,0,1,0,0,0,0,0.56
STU0074,初二,2026-03-10T20:00,12.2,0,4,5,1,1,0,0,0,0,1,0,0,0.53
STU0074,初二,2026-03-20T08:00,31.1,0,9,13,1,0,1,0,1,0,0,0,0,0.58
STU0074,初二,2026-03-11T11:00,24.6,0,18,18,0,0,1,0,1,0,0,1,0,0.4
STU0074,初二,2026-03-28T11:00,21.7,0,15,18,0,1,1,0,0,0,0,0,0,0.37
STU0074,初二,2026-03-22T19:00,15.6,0,7,12,1,0,1,0,1,0,0,0,0,0.3
STU0075,初二,2026-03-22T18:00,20.4,0,16,19,0,1,1,0,0,0,0,0,1,0.35
STU0075,初二,2026-03-02T19:00,11.0,0,10,19,1,0,0,0,0,0,0,0,1,0.59
STU0075,初二,2026-03-13T20:00,21.0,0,2,5,0,0,1,0,0,0,0,0,1,0.42
STU0075,初二,2026-03-26T10:00,13.9,0,9,11,1,0,1,1,0,1,1,1,0,0.6
STU0075,初二,2026-03-24T22:00,24.1,0,5,12,0,0,1,1,0,1,0,0,0,0.52
STU0075,初二,2026-03-15T10:00,29.9,1,11,15,0,0,0,0,1,0,1,0,1,0.1
STU0075,初二,2026-03-18T11:00,26.6,0,15,15,0,0,1,1,0,0,1,0,1,0.3
STU0075,初二,2026-03-12T15:00,26.2,0,6,7,0,1,1,0,0,1,0,0,0,0.38
STU0076,五年级,2026-03-18T14:00,23.6,0,9,17,0,1,1,0,0,1,0,1,1,0.6
STU0076,五年级,2026-03-13T13:00,16.5,0,11,14,1,0,1,0,0,1,0,0,0,0.6
STU0076,五年级,2026-03-17T22:00,5,0,5,8,1,0,1,0,0,0,0,1,0,0.31
STU0076,五年级,2026-03-16T20:00,20.5,0,8,11,1,0,1,1,0,1,0,0,1,0.5
STU0076,五年级,2026-03-16T20:00,36.4,0,3,6,0,0,1,1,0,0,0,0,0,0.24
STU0076,五年级,2026-03-21T11:00,28.6,0,6,11,0,1,0,0,0,0,1,0,0,0.51
STU0077,初二,2026-03-02T16:00,9.9,0,14,16,1,0,0,1,0,1,0,1,0,0.46
STU0077,初二,2026-03-07T17:00,24.7,0,8,14,0,1,1,0,1,0,0,0,1,0.2
STU0077,初二,2026-03-26T21:00,27.6,0,8,12,0,0,0,0,0,1,1,0,0,0.49
STU0077,初二,2026-03-07T17:00,21.0,0,4,8,1,0,1,1,1,0,0,0,0,0.55
STU0077,初二,2026-03-18T09:00,20.5,0,8,13,0,1,1,1,1,0,0,0,0,0.67
STU0077,初二,2026-03-27T09:00,23.2,0,10,18,1,1,1,1,0,0,1,1,0,0.42
STU0077,初二,2026-03-01T20:00,24.6,0,12,17,0,0,0,1,1,0,1,1,0,0.5
STU0077,初二,2026-03-27T21:00,16.2,0,10,10,1,0,0,0,0,0,0,1,0,0.22
STU0077,初二,2026-03-09T10:00,27.5,0,7,10,0,0,0,0,0,0,0,0,0,0.63
STU0077,初二,2026-03-15T12:00,10.8,0,8,8,0,0,1,1,0,0,0,0,0,0.82
STU0078,高一,2026-03-12T09:00,15.1,0,16,20,0,1,0,1,1,0,0,0,0,0.48
STU0078,高一,2026-03-09T13:00,30.5,0,12,20,1,0,1,0,0,1,0,0,0,0.38
STU0078,高一,2026-03-12T11:00,7.6,0,16,18,0,0,0,1,1,0,0,0,1,0.65
STU0078,高一,2026-03-23T21:00,21.6,0,8,18,0,0,1,0,0,0,1,0,1,0.5
STU0078,高一,2026-03-14T15:00,14.2,0,6,13,0,0,0,1,0,0,0,0,0,0.56
STU0078,高一,2026-03-07T19:00,25.7,0,16,18,1,0,1,1,0,0,1,0,1,0.27
STU0078,高一,2026-03-25T16:00,26.2,0,3,6,1,0,1,1,0,0,0,0,0,0.41
STU0078,高一,2026-03-21T18:00,23.1,0,6,9,0,0,0,0,1,0,1,0,0,0.54
STU0078,高一,2026-03-22T23:00,36.4,0,3,7,0,0,1,0,0,0,0,1,0,0.57
STU0079,高一,2026-03-18T17:00,5,0,15,20,1,0,1,0,0,0,1,0,1,0.54
STU0079,高一,2026-03-26T12:00,19.9,1,5,7,0,0,0,1,0,0,1,0,0,0.45
STU0079,高一,2026-03-09T16:00,28.9,0,14,19,0,0,0,0,0,0,1,0,0,0.54
STU0079,高一,2026-03-03T11:00,16.1,0,5,6,1,0,1,1,0,0,1,0,0,0.25
STU0079,高一,2026-03-16T21:00,22.1,0,13,13,1,1,0,0,1,0,1,0,0,0.68
STU0079,高一,2026-03-10T23:00,34.2,0,13,15,0,0,1,1,0,0,0,0,0,0.43
STU0079,高一,2026-03-17T18:00,27.9,0,15,19,0,0,1,0,0,0,0,0,1,0.53
STU0079,高一,2026-03-09T22:00,19.5,0,6,10,1,0,0,1,0,0,0,0,1,0.44
STU0079,高一,2026-03-02T13:00,7.7,0,14,17,0,0,1,0,0,0,1,0,0,0.16
STU0079,高一,2026-03-27T13:00,16.9,0,2,5,0,0,1,1,1,0,0,0,1,0.39
STU0080,五年级,2026-03-26T21:00,11.7,0,5,8,0,1,1,0,0,0,1,0,0,0.39
STU0080,五年级,2026-03-24T18:00,20.1,0,4,5,0,0,1,1,1,0,1,0,0,0.55
STU0080,五年级,2026-03-27T10:00,8.3,0,4,5,0,0,0,1,1,0,0,0,0,0.42
STU0080,五年级,2026-03-24T10:00,14.0,0,11,17,1,0,1,0,0,0,0,0,0,0.44
STU0080,五年级,2026-03-07T21:00,27.1,0,16,18,0,0,0,0,0,0,0,1,1,0.41
STU0080,五年级,2026-03-16T13:00,33.3,0,10,17,0,0,0,1,1,0,0,0,0,0.25
STU0080,五年级,2026-03-07T14:00,17.5,0,5,10,1,0,1,0,0,0,1,1,0,0.39
STU0081,高一,2026-03-12T10:00,21.8,0,2,6,0,1,1,0,0,0,0,0,1,0.66
STU0081,高一,2026-03-05T23:00,27.8,0,13,18,1,0,1,1,1,0,0,0,0,0.41
STU0081,高一,2026-03-01T21:00,5,1,5,11,1,1,1,1,1,0,1,1,0,0.4
STU0081,高一,2026-03-18T23:00,12.0,0,13,13,1,0,0,0,0,0,1,0,0,0.39
STU0081,高一,2026-03-02T09:00,29.1,0,8,10,1,1,0,0,0,1,0,1,1,0.54
STU0081,高一,2026-03-13T19:00,28.0,0,5,8,0,0,0,1,1,0,0,0,0,0.23
STU0081,高一,2026-03-23T12:00,31.8,1,8,12,0,0,0,0,0,0,1,0,0,0.3
STU0081,高一,2026-03-19T08:00,22.9,0,15,17,0,1,1,0,0,0,1,0,0,0.71
STU0082,五年级,2026-03-16T14:00,5,0,5,9,0,0,0,0,0,0,0,0,0,0.47
STU0082,五年级,2026-03-04T22:00,5,0,7,13,1,0,1,1,1,0,0,0,1,0.51
STU0082,五年级,2026-03-17T19:00,28.9,0,3,6,0,1,0,0,1,1,1,0,0,0.39
STU0082,五年级,2026-03-16T13:00,26.7,0,13,13,1,1,1,0,0,0,0,1,1,0.56
STU0082,五年级,2026-03-16T22:00,24.8,0,9,18,1,0,1,0,0,0,0,0,0,0.58
STU0082,五年级,2026-03-23T13:00,29.4,1,13,17,0,0,1,1,0,0,1,1,0,0.55
STU0082,五年级,2026-03-17T14:00,15.1,0,3,5,1,0,0,1,1,0,1,0,0,0.52
STU0082,五年级,2026-03-17T22:00,17.5,0,10,15,1,1,1,1,0,0,1,1,0,0.26
STU0082,五年级,2026-03-24T08:00,18.9,0,7,8,1,0,0,0,0,0,0,0,0,0.34
STU0082,五年级,2026-03-23T23:00,20.0,0,12,14,1,0,1,1,0,0,1,1,1,0.48
STU0083,初二,2026-03-06T18:00,24.6,0,8,19,0,1,1,1,0,1,1,0,1,0.33
STU0083,初二,2026-03-14T13:00,10.8,0,14,19,1,1,1,1,0,0,1,0,0,0.24
STU0083,初二,2026-03-26T23:00,15.1,0,6,7,1,1,0,0,1,0,0,0,0,0.3
STU0083,初二,2026-03-28T21:00,37.5,0,8,14,1,0,1,0,0,1,0,1,0,0.83
STU0083,初二,2026-03-05T22:00,14.9,0,7,9,1,0,1,0,1,0,0,1,0,0.31
STU0083,初二,2026-03-20T23:00,18.7,0,9,17,0,0,0,1,1,0,0,0,1,0.64
STU0083,初二,2026-03-18T14:00,22.9,1,13,17,0,0,1,1,1,0,0,0,0,0.44
STU0083,初二,2026-03-23T22:00,32.8,0,12,19,0,1,1,1,0,1,0,0,0,0.51
STU0083,初二,2026-03-06T13:00,7.8,0,4,14,0,0,1,1,1,0,1,0,1,0.42
STU0083,初二,2026-03-02T11:00,16.0,0,12,17,1,0,0,0,0,0,1,0,1,0.45
STU0084,高一,2026-03-24T19:00,17.8,0,13,19,1,0,1,1,0,1,1,0,0,0.25
STU0084,高一,2026-03-28T20:00,16.0,0,8,15,1,1,1,0,0,0,1,0,0,0.42
STU0084,高一,2026-03-17T17:00,15.5,0,7,14,0,1,1,1,0,0,1,0,0,0.62
STU0084,高一,2026-03-20T08:00,28.3,0,5,8,0,0,1,0,0,0,0,0,1,0.63
STU0084,高一,2026-03-26T12:00,10.8,0,3,5,0,0,1,1,0,1,0,0,0,0.43
STU0084,高一,2026-03-13T08:00,31.9,0,10,11,1,0,1,1,0,0,1,1,0,0.36
STU0085,高一,2026-03-21T14:00,14.6,0,4,5,0,0,0,0,0,1,1,0,0,0.27
STU0085,高一,2026-03-22T10:00,18.4,0,7,14,0,0,1,1,0,0,0,0,1,0.22
STU0085,高一,2026-03-25T17:00,33.2,0,13,20,1,0,1,1,0,0,0,0,0,0.52
STU0085,高一,2026-03-18T19:00,8.8,0,10,10,0,1,1,1,0,0,0,0,0,0.68
STU0085,高一,2026-03-08T15:00,22.3,0,8,10,1,0,1,0,0,0,0,0,0,0.67
STU0085,高一,2026-03-14T14:00,5.8,0,18,20,0,0,1,1,0,0,1,0,0,0.4
STU0085,高一,2026-03-02T19:00,5,0,12,19,1,0,0,0,0,1,0,1,0,0.14
STU0085,高一,2026-03-11T18:00,25.8,0,12,15,1,0,1,0,1,0,0,0,0,0.64
STU0085,高一,2026-03-12T18:00,17.1,1,7,16,0,0,1,1,0,1,1,0,1,0.62
STU0086,初二,2026-03-09T08:00,6.4,0,6,13,0,0,1,1,0,0,0,1,0,0.32
STU0086,初二,2026-03-01T20:00,17.3,0,7,10,0,1,1,1,0,1,0,1,1,0.63
STU0086,初二,2026-03-16T23:00,28.2,0,4,9,1,1,1,0,0,0,0,0,0,0.56
STU0086,初二,2026-03-21T08:00,26.3,0,8,16,1,1,1,1,0,0,0,0,0,0.46
STU0086,初二,2026-03-15T12:00,23.1,0,10,14,1,0,1,0,0,0,0,0,0,0.5
STU0086,初二,2026-03-28T15:00,16.0,0,8,14,1,1,0,1,0,0,1,0,1,0.38
STU0086,初二,2026-03-15T14:00,24.9,0,3,5,1,1,1,0,0,0,0,0,0,0.32
STU0086,初二,2026-03-04T22:00,12.6,0,9,12,1,0,0,0,0,0,0,1,1,0.23
STU0087,五年级,2026-03-26T10:00,18.4,0,10,11,0,0,1,0,1,0,0,0,0,0.46
STU0087,五年级,2026-03-05T21:00,9.6,0,4,8,0,1,1,1,0,0,0,0,0,0.52
STU0087,五年级,2026-03-14T15:00,11.8,0,9,15,0,1,1,0,0,0,1,1,1,0.38
STU0087,五年级,2026-03-09T20:00,25.5,0,7,11,1,0,0,1,0,0,0,0,0,0.37
STU0087,五年级,2026-03-03T17:00,9.8,0,1,5,0,0,1,1,0,0,0,1,1,0.48
STU0087,五年级,2026-03-11T22:00,5,0,8,13,0,0,0,0,0,0,0,0,1,0.43
STU0087,五年级,2026-03-11T23:00,18.7,0,4,7,0,1,1,0,0,0,0,1,1,0.64
STU0087,五年级,2026-03-09T14:00,20.0,1,11,17,0,0,1,1,0,0,0,0,0,0.33
STU0088,初二,2026-03-16T20:00,24.6,0,7,8,1,0,1,0,1,1,0,0,0,0.58
STU0088,初二,2026-03-03T13:00,15.8,0,4,6,1,0,0,0,0,0,1,0,0,0.76
STU0088,初二,2026-03-09T12:00,25.6,0,11,13,0,0,1,0,0,0,0,0,0,0.47
STU0088,初二,2026-03-10T20:00,27.7,0,12,18,0,1,1,1,0,0,1,0,1,0.37
STU0088,初二,2026-03-20T12:00,17.7,0,9,13,0,1,1,1,1,0,1,0,0,0.64
STU0088,初二,2026-03-21T20:00,22.1,0,13,15,1,0,0,0,0,0,0,0,0,0.56
STU0089,高一,2026-03-10T15:00,5,0,14,20,0,0,1,1,0,0,0,1,0,0.36
STU0089,高一,2026-03-19T17:00,12.4,0,11,17,1,0,0,1,1,0,0,0,0,0.36
STU0089,高一,2026-03-03T14:00,27.6,0,9,16,1,0,0,0,0,0,1,0,1,0.4
STU0089,高一,2026-03-21T10:00,24.9,1,14,16,0,0,1,1,1,0,0,1,0,0.49
STU0089,高一,2026-03-17T14:00,15.3,0,15,20,0,0,0,0,0,1,0,0,0,0.27
STU0089,高一,2026-03-12T21:00,15.6,0,4,6,1,1,0,1,1,0,1,0,0,0.58
STU0090,初二,2026-03-13T20:00,20.5,0,10,16,0,0,1,0,0,0,1,0,0,0.35
STU0090,初二,2026-03-16T08:00,23.6,1,8,14,0,0,1,0,0,0,1,0,0,0.59
STU0090,初二,2026-03-27T16:00,18.5,0,3,7,0,0,1,0,0,0,0,0,0,0.41
STU0090,初二,2026-03-20T18:00,16.2,0,19,19,1,1,0,0,0,0,0,0,1,0.29
STU0090,初二,2026-03-17T14:00,5,0,9,9,0,1,1,1,0,0,0,0,0,0.53
STU0090,初二,2026-03-17T16:00,12.9,0,6,7,0,0,1,1,0,0,0,1,0,0.41
STU0090,初二,2026-03-14T16:00,24.8,0,7,20,0,0,1,1,1,0,0,1,1,0.39
STU0091,五年级,2026-03-01T13:00,5,0,3,5,0,0,0,0,0,1,1,0,1,0.39
STU0091,五年级,2026-03-11T16:00,27.8,0,3,8,1,0,0,1,0,0,1,0,1,0.36
STU0091,五年级,2026-03-20T20:00,15.7,0,6,7,1,1,0,0,0,1,0,0,1,0.45
STU0091,五年级,2026-03-20T13:00,14.8,0,17,18,0,0,1,0,1,0,1,0,0,0.68
STU0091,五年级,2026-03-16T11:00,22.2,1,13,13,1,0,0,1,0,0,0,0,0,0.38
STU0091,五年级,2026-03-19T12:00,27.7,1,9,16,1,1,0,0,0,1,1,0,0,0.69
STU0091,五年级,2026-03-23T21:00,5,0,10,15,1,1,0,1,1,0,1,1,1,0.43
STU0091,五年级,2026-03-04T18:00,33.0,0,9,16,1,1,1,1,0,0,0,0,1,0.84
STU0091,五年级,2026-03-05T11:00,8.6,0,6,8,0,0,1,0,0,0,0,0,1,0.42
STU0091,五年级,2026-03-15T16:00,30.8,0,5,7,0,0,1,0,1,1,0,0,0,0.16
STU0092,五年级,2026-03-10T18:00,17.8,0,3,12,0,1,0,0,0,0,0,1,0,0.77
STU0092,五年级,2026-03-09T22:00,23.1,0,6,8,0,0,0,1,0,0,1,0,1,0.35
STU0092,五年级,2026-03-22T22:00,19.3,0,6,10,1,1,0,1,0,0,1,1,1,0.32
STU0092,五年级,2026-03-19T13:00,14.9,0,3,6,0,0,0,1,0,0,1,0,0,0.43
STU0092,五年级,2026-03-17T13:00,19.7,1,3,7,0,1,0,0,0,0,1,0,0,0.46
STU0092,五年级,2026-03-12T22:00,16.5,1,15,20,1,1,0,0,0,0,0,0,0,0.27
STU0092,五年级,2026-03-09T11:00,26.0,0,4,7,0,1,1,1,1,1,0,0,0,0.48
STU0092,五年级,2026-03-17T11:00,7.0,1,11,19,1,1,0,0,0,0,0,0,1,0.41
STU0092,五年级,2026-03-03T11:00,23.6,0,12,15,0,0,0,0,1,1,0,0,0,0.37
STU0092,五年级,2026-03-16T13:00,32.2,0,11,18,0,0,1,0,0,1,1,1,1,0.44
STU0093,高一,2026-03-15T09:00,11.1,0,8,11,1,0,1,0,0,0,1,0,0,0.25
STU0093,高一,2026-03-20T13:00,5.9,0,14,20,1,0,0,1,0,0,1,1,0,0.47
STU0093,高一,2026-03-12T21:00,26.4,0,8,11,0,0,1,0,0,0,0,0,0,0.47
STU0093,高一,2026-03-06T15:00,24.9,0,10,18,0,0,1,0,1,1,0,0,0,0.73
STU0093,高一,2026-03-27T12:00,7.2,0,8,13,0,0,1,0,0,1,1,0,0,0.31
STU0093,高一,2026-03-14T20:00,18.5,0,13,15,0,0,1,1,0,0,0,0,1,0.39
STU0094,高一,2026-03-15T23:00,23.0,0,18,19,0,0,0,1,1,0,1,0,0,0.42
STU0094,高一,2026-03-02T18:00,22.8,0,5,7,0,0,1,1,0,0,1,0,1,0.45
STU0094,高一,2026-03-22T16:00,18.9,0,7,17,0,0,0,0,0,1,1,1,0,0.61
STU0094,高一,2026-03-24T18:00,17.6,0,2,5,0,1,0,1,0,1,0,0,0,0.46
STU0094,高一,2026-03-03T14:00,19.5,0,13,17,0,0,0,1,0,0,1,1,1,0.48
STU0094,高一,2026-03-24T12:00,25.1,0,7,10,1,1,1,0,0,0,1,0,1,0.47
STU0095,高一,2026-03-07T23:00,21.3,0,3,6,0,0,0,0,1,0,1,1,0,0.33
STU0095,高一,2026-03-20T16:00,37.2,0,16,17,0,0,1,0,0,1,0,0,0,0.53
STU0095,高一,2026-03-10T10:00,22.3,0,11,15,1,0,1,1,1,1,0,0,0,0.55
STU0095,高一,2026-03-05T09:00,19.6,0,10,15,0,0,1,1,0,0,1,0,0,0.49
STU0095,高一,2026-03-26T14:00,14.8,1,13,20,0,0,1,1,0,0,1,0,0,0.34
STU0095,高一,2026-03-08T08:00,6.1,0,10,14,0,0,0,0,1,1,0,0,0,0.37
STU0095,高一,2026-03-23T12:00,20.2,0,5,13,1,1,0,0,0,0,0,0,1,0.75
STU0096,初二,2026-03-15T13:00,12.3,0,5,10,0,1,1,1,1,0,1,0,0,0.41
STU0096,初二,2026-03-06T22:00,20.0,0,13,17,1,0,0,1,1,1,0,1,1,0.59
STU0096,初二,2026-03-17T12:00,26.0,0,4,10,0,0,1,0,0,0,0,0,0,0.45
STU0096,初二,2026-03-22T22:00,10.8,0,17,20,0,0,0,0,0,1,0,0,1,0.51
STU0096,初二,2026-03-06T11:00,11.4,0,10,12,1,0,1,0,0,0,0,1,0,0.19
STU0096,初二,2026-03-09T08:00,13.1,0,7,11,0,1,1,1,0,0,0,0,0,0.6
STU0096,初二,2026-03-28T17:00,9.6,0,8,14,0,1,1,1,0,0,0,0,1,0.41
STU0096,初二,2026-03-04T08:00,12.2,0,5,10,1,1,0,1,0,0,0,1,0,0.24
STU0096,初二,2026-03-03T10:00,19.7,0,15,20,1,1,0,0,0,0,1,0,0,0.67
STU0097,五年级,2026-03-26T18:00,15.6,0,6,8,0,0,1,1,0,0,1,0,0,0.34
STU0097,五年级,2026-03-23T15:00,20.2,0,3,6,0,0,1,1,0,0,0,1,0,0.67
STU0097,五年级,2026-03-16T23:00,11.6,0,5,8,1,1,0,1,1,0,0,1,1,0.43
STU0097,五年级,2026-03-21T22:00,14.4,0,9,12,1,0,0,1,0,0,0,0,0,0.64
STU0097,五年级,2026-03-09T11:00,20.4,0,11,20,0,1,1,1,1,0,0,0,1,0.6
STU0097,五年级,2026-03-28T13:00,32.2,0,9,15,0,0,0,0,0,0,1,0,0,0.45
STU0097,五年级,2026-03-11T18:00,5,0,18,19,0,0,0,1,1,1,1,0,0,0.43
STU0097,五年级,2026-03-23T18:00,32.2,0,12,19,0,0,1,0,0,1,0,0,0,0.42
STU0098,初二,2026-03-05T17:00,18.5,0,7,7,0,0,0,1,0,0,0,0,0,0.64
STU0098,初二,2026-03-24T14:00,33.4,0,8,9,0,0,1,1,0,0,0,0,0,0.56
STU0098,初二,2026-03-03T10:00,13.3,0,12,13,0,1,0,1,0,0,0,0,0,0.56
STU0098,初二,2026-03-15T08:00,25.3,1,11,13,0,1,0,1,0,0,0,0,0,0.4
STU0098,初二,2026-03-22T18:00,25.8,0,2,7,1,0,0,1,1,1,0,0,0,0.71
STU0098,初二,2026-03-11T15:00,22.8,1,9,16,0,0,1,1,0,0,0,0,0,0.32
STU0098,初二,2026-03-09T20:00,21.8,0,13,20,0,0,1,1,1,0,1,1,1,0.42
STU0098,初二,2026-03-06T12:00,31.3,0,3,8,0,1,1,0,0,0,0,0,1,0.47
STU0098,初二,2026-03-27T11:00,20.3,0,5,12,1,0,1,1,0,1,0,1,0,0.53
STU0099,五年级,2026-03-10T20:00,36.3,0,10,20,0,1,1,0,1,0,0,0,1,0.41
